5757	5452							
5756	2128							
5755	1697							
5754	4306							
5754	4331							
5752	2791							
5752	5455							
5751	996							
5751	1097							
5751	1106							
5751	3537							
5751	4833							
5750	3983							
5750	4196							
5749	2671							
5748	691							
5748	1562							
5748	2180							
5748	2354							
5747	1211							
5746	2426							
5745	5311							
5744	2601							
5744	3465							
5744	4932							
5743	3758							
5743	3927							
5742	857							
5742	1273							
5742	2687							
5741	403							
5740	432							
5739	1052							
5739	2368							
5739	3596							
5737	2644							
5737	3536							
5736	3904							
5735	523							
5735	1354							
5735	4010							
5734	1444							
5732	26							
5732	1312							
5732	2754							
5732	4272							
5732	4846							
5731	14							
5731	3944							
5731	5244							
5730	514							
5730	2031							
5729	1348							
5729	1809							
5728	883							
5728	1476							
5725	5238							
5724	1930							
5723	1107							
5723	2745							
5723	2761							
5722	859							
5721	1643							
5721	4457							
5721	4528							
5719	926							
5719	2057							
5719	2077							
5719	4001							
5719	4202							
5718	2096							
5718	4533							
5718	5163							
5717	1774							
5716	3827							
5714	2926							
5713	594							
5713	3354							
5712	1263							
5712	2046							
5711	3770							
5711	3791							
5709	2072							
5708	1605							
5708	4609							
5708	5027							
5707	364							
5707	2889							
5706	1318							
5706	2736							
5705	2342							
5703	141							
5703	772							
5703	1300							
5702	1498							
5702	2640							
5701	48							
5701	1319							
5701	3446							
5700	27							
5700	2017							
5699	1825							
5699	2041							
5699	2307							
5699	2555							
5698	1079							
5698	1441							
5698	3395							
5697	4570							
5696	204							
5696	833							
5696	4449							
5696	5357							
5695	3181							
5694	935							
5693	2646							
5693	2773							
5693	4927							
5692	804							
5692	4917							
5691	3373							
5691	5416							
5690	2212							
5690	3431							
5690	5294							
5689	4506							
5688	444							
5688	2362							
5688	4822							
5687	1167							
5687	1699							
5686	4155							
5685	289							
5684	79							
5682	602							
5682	1458							
5682	4913							
5681	120							
5681	2285							
5681	5310							
5680	3096							
5679	553							
5679	1709							
5679	5447							
5678	1163							
5678	1595							
5678	1838							
5678	2665							
5677	2073							
5677	3165							
5677	3476							
5676	897							
5675	1561							
5675	3478							
5675	3658							
5672	1266							
5672	3198							
5672	3953							
5671	2492							
5671	4681							
5669	4300							
5668	1423							
5665	4649							
5663	56							
5663	2372							
5663	3084							
5663	5119							
5662	3978							
5662	5086							
5661	2586							
5660	3496							
5660	4704							
5660	5485							
5659	4351							
5658	1661							
5658	2171							
5658	3127							
5657	1725							
5657	2960							
5657	3590							
5657	3798							
5652	1236							
5652	3014							
5652	3363							
5652	4744							
5652	5300							
5651	2299							
5651	2720							
5651	5229							
5650	940							
5650	2924							
5650	3287							
5650	3922							
5650	4797							
5649	2649							
5649	4814							
5649	5131							
5648	3355							
5646	1761							
5646	3694							
5646	5258							
5645	1683							
5644	275							
5644	973							
5644	1538							
5644	2110							
5644	3806							
5641	2682							
5641	3060							
5641	4542							
5640	3639							
5640	4190							
5638	1865							
5638	5328							
5637	3061							
5637	4314							
5636	4559							
5635	4760							
5634	3000							
5632	5273							
5631	1369							
5630	3221							
5628	11							
5628	2651							
5627	1062							
5626	1680							
5626	4028							
5625	4627							
5623	3335							
5623	5402							
5622	1171							
5622	5174							
5621	3118							
5620	1831							
5619	2043							
5619	4464							
5619	5010							
5618	1553							
5617	1330							
5617	2604							
5617	4291							
5617	5102							
5616	341							
5616	1845							
5616	2089							
5615	97							
5615	637							
5615	5077							
5613	2287							
5612	2264							
5612	4059							
5611	964							
5611	3305							
5609	763							
5608	951							
5607	1497							
5605	4353							
5604	1791							
5604	2494							
5603	2360							
5603	3290							
5602	3268							
5602	3352							
5602	4795							
5599	3179							
5598	3981							
5596	5287							
5594	660							
5594	1346							
5592	2252							
5592	3401							
5591	4455							
5590	1401							
5590	3301							
5588	795							
5588	1935							
5588	2465							
5587	3108							
5587	3531							
5587	5128							
5586	2236							
5585	4053							
5585	4413							
5585	4612							
5584	2595							
5583	5151							
5583	5411							
5582	922							
5582	2751							
5579	3144							
5579	3946							
5578	3880							
5577	889							
5576	1397							
5576	2178							
5576	3252							
5576	4180							
5576	4337							
5575	2309							
5574	4918							
5573	1086							
5573	1166							
5573	3864							
5573	5076							
5572	2591							
5572	5292							
5571	89							
5571	2812							
5569	1232							
5569	1373							
5569	2151							
5567	4183							
5565	3745							
5564	3771							
5563	4459							
5562	1899							
5561	3705							
5560	2002							
5559	917							
5557	3284							
5556	340							
5556	644							
5556	3036							
5556	4252							
5556	5146							
5555	125							
5555	508							
5555	4079							
5554	2003							
5554	3422							
5553	391							
5553	2369							
5553	2670							
5553	5327							
5552	986							
5552	2320							
5552	3392							
5551	1542							
5551	4898							
5550	365							
5550	1399							
5549	557							
5549	1076							
5548	4695							
5546	3236							
5545	2719							
5544	3113							
5543	1222							
5543	2202							
5543	4024							
5542	4439							
5541	1533							
5540	3600							
5540	4385							
5539	1608							
5538	2610							
5538	4409							
5537	4401							
5535	223							
5535	1789							
5534	2653							
5533	99							
5533	1426							
5532	2868							
5531	4916							
5530	4801							
5529	2994							
5528	128							
5528	3253							
5527	796							
5527	1228							
5527	2516							
5526	979							
5526	1153							
5526	1221							
5526	1747							
5526	4547							
5525	2359							
5524	834							
5524	1039							
5523	1305							
5523	1954							
5522	2867							
5521	2611							
5521	3455							
5519	2132							
5519	5247							
5518	966							
5518	1390							
5517	1037							
5517	4516							
5516	1601							
5516	2099							
5516	2872							
5515	562							
5514	1283							
5514	3939							
5513	2420							
5513	4280							
5513	4981							
5510	1839							
5510	2210							
5510	3258							
5510	5198							
5509	347							
5509	4447							
5508	2078							
5507	2079							
5506	1900							
5506	4895							
5504	2343							
5504	4951							
5503	256							
5503	556							
5502	3854							
5501	927							
5501	2783							
5501	3364							
5499	2075							
5498	15							
5498	1949							
5497	2544							
5497	3721							
5497	5154							
5496	241							
5496	2366							
5496	5422							
5495	4685							
5494	70							
5494	1108							
5494	1966							
5494	2612							
5494	3555							
5494	4328							
5494	5448							
5493	1240							
5493	5178							
5491	5099							
5490	872							
5490	1748							
5490	3815							
5489	5442							
5488	1866							
5487	3930							
5487	5014							
5486	167							
5486	2874							
5486	5303							
5485	3951							
5484	4658							
5483	4371							
5483	5439							
5482	2521							
5482	4490							
5481	344							
5480	3192							
5480	3394							
5478	1810							
5478	4221							
5477	545							
5477	4433							
5476	4061							
5475	4733							
5474	2230							
5474	4054							
5473	2091							
5473	3388							
5473	4165							
5470	2515							
5470	3091							
5469	1818							
5469	4162							
5469	4935							
5468	132							
5468	1241							
5468	2587							
5466	5164							
5465	800							
5465	1394							
5465	1617							
5465	3441							
5464	4571							
5463	94							
5462	464							
5461	57							
5461	972							
5461	2502							
5461	3789							
5460	49							
5460	251							
5460	1976							
5460	3975							
5459	317							
5459	1514							
5459	1548							
5457	1270							
5457	1551							
5457	4781							
5456	950							
5456	2441							
5455	855							
5455	2972							
5455	5288							
5452	3929							
5451	5052							
5450	4628							
5449	3769							
5446	1610							
5446	3409							
5445	2314							
5445	3228							
5445	3470							
5443	253							
5443	1124							
5442	1267							
5441	3035							
5441	5140							
5440	1168							
5440	4518							
5436	1361							
5435	605							
5435	2816							
5433	5088							
5432	4864							
5432	5306							
5431	2143							
5429	1088							
5428	2165							
5428	3188							
5427	4940							
5426	2300							
5426	4783							
5425	753							
5424	2574							
5424	2762							
5424	3003							
5423	115							
5423	2976							
5422	7							
5421	1499							
5421	1597							
5420	3836							
5419	1569							
5418	1552							
5418	3274							
5417	2765							
5417	3790							
5417	4589							
5416	1466							
5416	2390							
5416	2526							
5415	791							
5415	1459							
5415	2341							
5415	3168							
5415	4882							
5414	4857							
5413	338							
5412	1528							
5409	2854							
5409	4428							
5409	4837							
5408	2059							
5408	3110							
5408	3574							
5408	3965							
5407	3675							
5405	1044							
5405	2157							
5404	1568							
5404	3736							
5403	2047							
5403	5276							
5402	633							
5402	963							
5402	1606							
5402	2967							
5401	1093							
5401	2884							
5400	527							
5400	703							
5400	1878							
5400	2560							
5400	5354							
5399	715							
5398	2270							
5398	2633							
5397	915							
5397	2840							
5397	3153							
5396	3101							
5395	1417							
5395	1484							
5393	3969							
5393	5012							
5391	1274							
5390	492							
5390	577							
5389	3619							
5389	4576							
5388	2949							
5388	3481							
5388	3968							
5386	3176							
5386	3423							
5385	3506							
5383	2274							
5383	4904							
5382	3435							
5382	4908							
5380	750							
5379	3696							
5378	1457							
5378	3912							
5378	4546							
5376	2882							
5375	1161							
5375	5333							
5374	95							
5374	1536							
5372	3196							
5372	5500							
5370	2316							
5370	2899							
5369	3575							
5368	544							
5367	1216							
5367	3039							
5366	3447							
5366	4502							
5363	166							
5363	2216							
5363	5127							
5362	662							
5362	943							
5362	3142							
5362	3323							
5360	152							
5360	281							
5360	2527							
5360	3557							
5360	4560							
5360	5355							
5359	3032							
5358	606							
5358	1948							
5355	168							
5355	1922							
5355	3203							
5354	3155							
5354	3671							
5353	1907							
5353	3475							
5352	5363							
5351	4111							
5350	4066							
5349	2193							
5348	2758							
5348	3097							
5346	2655							
5346	3871							
5345	1291							
5345	1353							
5345	2678							
5345	3269							
5344	2214							
5343	3260							
5343	3808							
5341	3786							
5340	221							
5340	1956							
5338	3707							
5337	3740							
5337	3859							
5336	1269							
5336	2627							
5335	3298							
5334	587							
5334	1475							
5333	1564							
5332	129							
5332	468							
5332	1311							
5332	2777							
5332	4320							
5331	4441							
5327	4310							
5327	4867							
5326	258							
5326	2020							
5326	2042							
5324	3712							
5323	778							
5323	3064							
5322	1071							
5322	4282							
5321	832							
5321	3353							
5320	2391							
5320	4823							
5319	592							
5319	878							
5319	1355							
5319	2346							
5319	2415							
5318	487							
5318	3541							
5318	4397							
5317	1679							
5317	2313							
5317	3333							
5317	3897							
5316	571							
5312	559							
5312	3310							
5311	4396							
5311	4551							
5310	4785							
5309	222							
5309	1005							
5309	1085							
5309	1807							
5309	4247							
5308	1501							
5307	3							
5307	856							
5307	1640							
5307	1997							
5306	862							
5306	1218							
5306	5200							
5305	1158							
5303	1794							
5303	3385							
5302	686							
5302	1502							
5302	1689							
5301	367							
5301	3645							
5301	5275							
5300	4427							
5298	4564							
5297	939							
5297	1416							
5296	304							
5296	3857							
5295	3523							
5295	3550							
5295	5216							
5294	133							
5294	2139							
5294	2205							
5293	1155							
5292	1879							
5291	3886							
5291	4219							
5290	1395							
5289	1430							
5288	466							
5286	3895							
5286	4071							
5285	5375							
5284	288							
5283	2086							
5282	1663							
5282	3136							
5280	21							
5280	4500							
5279	3626							
5279	4051							
5279	4395							
5278	1566							
5278	2332							
5278	4476							
5278	5040							
5277	3894							
5276	4596							
5275	2224							
5275	2862							
5275	4222							
5274	3781							
5274	4372							
5274	5471							
5273	537							
5272	892							
5272	4186							
5271	923							
5271	3504							
5270	2517							
5269	4400							
5267	1876							
5267	2104							
5266	505							
5266	1020							
5263	866							
5262	1766							
5262	2579							
5261	4043							
5261	4085							
5261	4242							
5260	3020							
5260	3937							
5260	4703							
5258	1070							
5258	1413							
5258	1914							
5258	1932							
5257	2782							
5256	2575							
5256	3987							
5254	1428							
5254	1447							
5254	1836							
5254	3683							
5253	4293							
5253	4929							
5253	5499							
5251	104							
5251	2083							
5251	2432							
5251	5022							
5249	1477							
5249	1808							
5248	2480							
5247	1915							
5247	3508							
5247	4963							
5245	293							
5245	1506							
5245	4698							
5244	3753							
5244	5268							
5243	3844							
5243	4566							
5240	2179							
5240	4836							
5239	4370							
5238	1675							
5238	4227							
5237	3622							
5236	4163							
5235	1619							
5235	2446							
5235	2776							
5235	3169							
5235	4302							
5234	695							
5234	2925							
5233	2834							
5232	2036							
5232	4193							
5232	4251							
5231	930							
5231	4225							
5230	2288							
5230	4973							
5229	1972							
5229	4990							
5229	5028							
5227	3884							
5226	2233							
5224	2324							
5224	2694							
5223	1953							
5222	264							
5222	3569							
5222	4421							
5222	4454							
5221	3662							
5221	4799							
5221	5423							
5220	4374							
5219	2076							
5218	3225							
5217	316							
5217	397							
5216	4045							
5213	1100							
5213	3752							
5213	5176							
5212	1904							
5211	5080							
5210	3357							
5210	4367							
5208	5480							
5207	90							
5207	3316							
5205	4849							
5203	3300							
5202	1453							
5202	2315							
5202	2709							
5201	1110							
5201	1492							
5201	2799							
5201	2914							
5200	3738							
5200	5340							
5199	1903							
5198	2770							
5197	3147							
5196	4723							
5195	1405							
5195	5266							
5193	3382							
5193	3732							
5193	4561							
5192	762							
5192	4605							
5191	197							
5189	3510							
5189	4290							
5188	3648							
5188	4284							
5187	113							
5187	726							
5187	2409							
5186	5							
5186	2433							
5185	3689							
5185	4739							
5184	3579							
5183	1145							
5182	1172							
5182	2488							
5181	143							
5181	672							
5180	1185							
5180	1205							
5180	1500							
5180	2735							
5180	3814							
5180	4729							
5179	1581							
5179	5424							
5178	2376							
5178	3416							
5178	4953							
5177	3207							
5177	3988							
5176	1672							
5176	3250							
5175	2837							
5173	401							
5173	944							
5172	1347							
5171	294							
5171	1350							
5171	4157							
5170	357							
5170	737							
5170	1599							
5170	2160							
5168	3229							
5167	259							
5166	237							
5166	2823							
5165	4790							
5164	3103							
5164	3635							
5163	1655							
5162	3584							
5162	5473							
5161	3825							
5160	4713							
5158	2622							
5158	3172							
5158	3926							
5156	1671							
5156	1834							
5156	3122							
5155	1320							
5155	2147							
5155	2173							
5155	4380							
5154	1181							
5154	1470							
5152	2786							
5152	4199							
5150	1738							
5150	2012							
5150	5358							
5149	1678							
5149	3755							
5148	436							
5148	4883							
5147	2496							
5146	2602							
5145	2422							
5145	2910							
5145	3505							
5143	1323							
5143	2444							
5142	3270							
5142	4241							
5142	4843							
5141	5324							
5140	296							
5140	2873							
5139	2448							
5139	4573							
5137	563							
5135	1646							
5133	3492							
5132	4861							
5131	149							
5131	493							
5129	2187							
5129	4782							
5129	4934							
5128	643							
5128	3748							
5128	5457							
5127	1434							
5127	1929							
5127	2038							
5127	4020							
5127	5456							
5126	263							
5126	440							
5126	1933							
5125	65							
5125	1356							
5125	3191							
5124	476							
5124	1112							
5124	2941							
5123	3599							
5122	3089							
5122	4167							
5121	2335							
5120	4529							
5118	3037							
5116	395							
5116	1467							
5114	649							
5114	814							
5114	2206							
5114	4181							
5113	2442							
5112	4275							
5110	2788							
5108	2826							
5108	3047							
5107	1297							
5107	2457							
5107	4722							
5106	2386							
5106	2955							
5105	3313							
5102	723							
5101	240							
5101	4646							
5101	5388							
5098	2755							
5097	1571							
5097	4171							
5094	1193							
5094	2399							
5093	1410							
5092	1105							
5092	3467							
5092	3583							
5091	2135							
5091	3764							
5091	3905							
5090	907							
5090	1366							
5090	2532							
5090	4286							
5089	1245							
5088	729							
5088	794							
5088	2244							
5088	4312							
5087	207							
5087	2061							
5087	4141							
5086	1164							
5086	1828							
5086	2891							
5085	2116							
5085	2680							
5085	3031							
5084	1480							
5084	4574							
5084	5316							
5083	3212							
5083	5195							
5082	1547							
5082	2338							
5082	4343							
5082	5090							
5081	3001							
5080	64							
5080	4341							
5080	4958							
5078	4813							
5077	3631							
5077	5177							
5076	749							
5075	5318							
5074	1781							
5073	4422							
5073	4638							
5072	421							
5070	2414							
5070	4119							
5068	1491							
5068	2130							
5068	2657							
5068	3490							
5067	3932							
5066	5109							
5065	1519							
5065	5405							
5064	24							
5064	2677							
5063	454							
5063	1118							
5062	2918							
5061	1670							
5061	1917							
5061	4632							
5059	3215							
5058	2864							
5058	4124							
5057	458							
5057	3218							
5057	3386							
5056	1950							
5055	629							
5055	3006							
5054	2493							
5054	4348							
5053	4466							
5051	2947							
5050	3533							
5049	5136							
5048	877							
5048	2654							
5048	3413							
5047	811							
5047	1420							
5046	3896							
5046	4737							
5045	1380							
5043	3800							
5042	1830							
5042	3381							
5041	4753							
5039	1647							
5038	2475							
5037	1317							
5037	3708							
5037	4138							
5035	4354							
5034	634							
5030	1530							
5030	3551							
5030	4386							
5029	3175							
5029	3562							
5024	2380							
5023	93							
5023	2630							
5022	601							
5022	3251							
5021	4276							
5020	3464							
5019	4164							
5019	4815							
5018	146							
5017	2405							
5017	3254							
5017	3384							
5016	5391							
5015	474							
5015	550							
5015	1248							
5015	3131							
5015	3543							
5013	383							
5013	1559							
5011	3898							
5010	180							
5010	4432							
5008	4285							
5007	5406							
5007	5464							
5006	1074							
5006	2539							
5006	3297							
5006	4989							
5005	1451							
5005	1584							
5005	2305							
5004	1787							
5004	3209							
5002	4719							
5002	5122							
5001	1422							
5001	2836							
5000	423							
5000	2958							
5000	2965							
5000	3746							
4999	2988							
4996	1527							
4996	2050							
4995	2632							
4995	3686							
4995	3865							
4995	3990							
4994	183							
4994	2445							
4993	1131							
4993	2881							
4993	2885							
4992	3029							
4991	360							
4991	4048							
4991	4641							
4990	2650							
4990	3788							
4989	1360							
4988	783							
4988	3711							
4986	1036							
4986	2904							
4986	2920							
4985	974							
4985	2403							
4985	3299							
4984	1746							
4983	860							
4983	1367							
4982	3499							
4982	3963							
4981	1123							
4981	5085							
4980	2032							
4979	158							
4979	864							
4979	2021							
4978	1199							
4977	2813							
4977	4617							
4976	2878							
4975	977							
4975	1980							
4975	5150							
4974	339							
4972	2261							
4972	3445							
4971	4532							
4971	4598							
4971	5279							
4971	5382							
4970	2163							
4970	3224							
4969	1389							
4967	5322							
4965	2907							
4965	4207							
4964	268							
4964	675							
4964	1096							
4964	1946							
4964	3322							
4963	4507							
4962	2334							
4962	3570							
4961	1587							
4961	1700							
4961	5089							
4961	5250							
4958	4360							
4957	2397							
4957	2571							
4957	3652							
4957	4488							
4957	4492							
4957	4524							
4957	4531							
4957	5065							
4956	324							
4956	3366							
4956	4169							
4955	4435							
4954	518							
4954	3327							
4953	1179							
4953	1286							
4953	1957							
4953	3234							
4953	3875							
4953	4080							
4952	5073							
4951	66							
4951	203							
4951	2308							
4951	2656							
4950	205							
4950	4942							
4949	2844							
4949	5467							
4948	1857							
4948	2550							
4948	3603							
4945	139							
4945	655							
4945	2418							
4945	4240							
4944	3463							
4943	956							
4943	1184							
4943	1260							
4943	2092							
4943	2806							
4941	2301							
4941	2717							
4940	1719							
4940	3372							
4939	5224							
4938	978							
4938	1223							
4938	2686							
4938	3877							
4937	4452							
4936	2340							
4936	3797							
4936	4731							
4935	1817							
4934	2298							
4933	596							
4933	5461							
4932	1431							
4932	4513							
4931	1257							
4931	3817							
4930	1518							
4930	2567							
4929	456							
4929	1743							
4928	792							
4928	2363							
4928	4871							
4927	267							
4926	1151							
4926	1923							
4926	2396							
4925	3098							
4924	708							
4924	2698							
4923	1259							
4923	2538							
4922	496							
4922	624							
4922	4142							
4922	4928							
4921	4037							
4921	4661							
4921	5353							
4920	2254							
4920	4214							
4920	4840							
4920	4841							
4919	1381							
4918	3379							
4917	4642							
4916	610							
4914	3883							
4914	4294							
4913	78							
4913	1169							
4912	2322							
4912	4406							
4911	374							
4911	3525							
4911	4166							
4911	4194							
4911	4508							
4909	4637							
4908	1282							
4908	2150							
4908	4872							
4906	1801							
4905	2385							
4905	4013							
4904	2011							
4903	328							
4902	4850							
4901	2425							
4900	2028							
4899	2014							
4899	4140							
4898	3794							
4897	3957							
4897	4350							
4896	2093							
4896	3049							
4894	2663							
4894	5400							
4893	2705							
4891	3872							
4890	513							
4890	3995							
4889	87							
4889	842							
4889	1325							
4889	1379							
4889	3458							
4889	3672							
4888	3612							
4888	4765							
4887	406							
4887	4905							
4886	3690							
4886	4900							
4885	2512							
4885	2971							
4884	4880							
4884	5341							
4883	664							
4883	779							
4883	1214							
4883	1891							
4883	3868							
4882	185							
4882	2381							
4882	3045							
4882	3295							
4881	2117							
4881	4465							
4880	1279							
4880	2742							
4880	3885							
4879	3495							
4879	4470							
4878	1535							
4878	5221							
4876	1446							
4875	5063							
4874	2377							
4874	3719							
4874	4475							
4874	5460							
4872	1928							
4872	2584							
4871	1226							
4870	3641							
4869	1254							
4868	266							
4868	1095							
4868	1989							
4868	4201							
4866	329							
4865	2803							
4865	3952							
4865	4668							
4864	350							
4864	1069							
4863	1385							
4863	4355							
4861	177							
4860	4634							
4859	1821							
4858	4732							
4857	1256							
4856	614							
4856	5230							
4855	4971							
4853	100							
4853	3484							
4852	134							
4852	300							
4852	1331							
4852	4743							
4850	4751							
4849	2331							
4848	5298							
4847	1540							
4847	3004							
4846	1339							
4846	4009							
4846	5271							
4844	5000							
4843	1522							
4843	1775							
4843	5410							
4842	2833							
4842	5209							
4841	1762							
4841	1837							
4840	595							
4839	913							
4839	2546							
4839	3205							
4837	1486							
4837	4696							
4836	1967							
4836	4307							
4833	3679							
4832	3511							
4831	1565							
4830	3077							
4829	1287							
4829	1722							
4828	4014							
4824	435							
4824	2455							
4824	3605							
4824	3956							
4824	4802							
4822	1235							
4822	1908							
4822	3345							
4821	1925							
4820	3450							
4820	4959							
4819	4069							
4818	3121							
4817	428							
4816	1740							
4816	3870							
4816	5124							
4815	4680							
4813	287							
4813	363							
4813	4631							
4812	431							
4812	5428							
4811	713							
4810	1083							
4810	3728							
4809	4159							
4809	4179							
4809	4509							
4809	4521							
4807	2679							
4807	4497							
4806	4156							
4804	512							
4804	1862							
4803	3356							
4803	3961							
4803	4950							
4803	5267							
4800	3085							
4800	3773							
4799	1120							
4798	485							
4797	962							
4797	5029							
4797	5360							
4796	5030							
4795	1424							
4794	3400							
4794	4848							
4794	5419							
4792	2297							
4792	5043							
4791	4572							
4790	5220							
4788	3597							
4787	656							
4787	1468							
4787	4800							
4786	198							
4786	3760							
4786	3945							
4784	1066							
4784	2026							
4784	2608							
4784	5157							
4784	5412							
4783	43							
4782	153							
4781	732							
4781	1592							
4781	3861							
4777	445							
4777	635							
4776	2052							
4775	226							
4775	489							
4775	5129							
4774	933							
4774	969							
4774	4939							
4772	3348							
4771	1882							
4771	2062							
4771	4248							
4770	1742							
4770	3052							
4770	3587							
4770	4515							
4770	4758							
4769	583							
4769	584							
4769	1751							
4768	542							
4768	1947							
4768	2590							
4768	4366							
4767	1869							
4767	2037							
4767	2565							
4767	3667							
4767	4937							
4767	5432							
4766	949							
4765	3334							
4765	5211							
4764	451							
4764	1368							
4764	4417							
4763	1603							
4763	4791							
4762	1773							
4762	5072							
4761	1979							
4760	1884							
4760	3816							
4757	98							
4756	333							
4755	3440							
4753	62							
4753	1121							
4753	3858							
4751	5126							
4750	232							
4750	2328							
4749	310							
4748	774							
4747	5495							
4746	1856							
4745	1010							
4744	5171							
4743	41							
4743	4373							
4741	361							
4741	3503							
4740	76							
4740	285							
4740	2829							
4740	4756							
4740	5167							
4739	4584							
4738	4003							
4738	4767							
4737	959							
4736	2250							
4736	2613							
4736	4866							
4735	3075							
4735	3967							
4734	2364							
4733	5034							
4732	387							
4732	4870							
4731	520							
4728	68							
4728	2438							
4728	3062							
4728	4593							
4728	5474							
4727	955							
4727	3830							
4725	3545							
4725	4334							
4725	5451							
4724	822							
4724	2851							
4723	368							
4722	1952							
4721	3714							
4721	4137							
4720	3991							
4719	765							
4719	2498							
4718	4243							
4717	3772							
4717	5087							
4716	4200							
4716	4273							
4716	4643							
4715	2919							
4714	1436							
4714	5111							
4713	2701							
4713	3152							
4712	393							
4711	658							
4711	1094							
4711	1583							
4711	3026							
4711	3632							
4710	2825							
4710	3907							
4710	4389							
4710	5251							
4709	1288							
4708	2434							
4708	4426							
4708	5329							
4707	1454							
4707	4885							
4706	1574							
4706	2699							
4705	188							
4705	1786							
4705	2326							
4704	3146							
4703	639							
4703	4769							
4701	39							
4701	4577							
4699	429							
4699	999							
4699	1285							
4698	3630							
4697	902							
4697	1665							
4697	4474							
4696	2005							
4696	2204							
4695	1736							
4695	2554							
4695	2570							
4695	4317							
4694	4416							
4693	2983							
4693	3915							
4691	552							
4691	3668							
4690	938							
4690	1963							
4690	5051							
4689	3321							
4688	1478							
4688	1549							
4686	2462							
4686	2578							
4685	2066							
4684	3285							
4683	148							
4683	201							
4682	2614							
4682	5269							
4681	2894							
4681	3186							
4681	5078							
4680	918							
4680	946							
4680	3831							
4680	5066							
4679	2337							
4679	3375							
4677	3459							
4677	3941							
4676	580							
4676	843							
4676	2243							
4675	249							
4675	2065							
4675	2203							
4674	299							
4674	2430							
4674	3615							
4673	2269							
4672	1489							
4672	2404							
4672	5037							
4671	734							
4670	3288							
4670	3698							
4668	1850							
4668	2525							
4668	2598							
4666	426							
4666	1025							
4665	4859							
4664	105							
4664	1705							
4662	1310							
4662	2413							
4662	4757							
4661	1165							
4661	1938							
4661	2263							
4661	3546							
4660	461							
4660	4130							
4658	3009							
4658	3651							
4657	2716							
4656	3421							
4655	2542							
4655	5285							
4654	2069							
4654	5172							
4653	3028							
4653	4418							
4652	469							
4652	2054							
4652	2936							
4652	3134							
4651	2229							
4650	1099							
4650	1735							
4649	2175							
4649	2195							
4649	2760							
4647	3437							
4647	3620							
4646	34							
4646	231							
4646	3206							
4646	3489							
4646	3973							
4645	4067							
4644	876							
4644	2937							
4644	3330							
4643	1461							
4643	1955							
4643	3598							
4643	4648							
4643	4774							
4643	4978							
4642	1782							
4641	1657							
4641	1926							
4641	2897							
4640	352							
4640	777							
4640	4847							
4639	1894							
4639	4512							
4638	326							
4637	378							
4637	1765							
4636	130							
4635	2357							
4635	2638							
4635	3623							
4635	4446							
4634	1927							
4631	308							
4631	4088							
4630	169							
4629	1842							
4629	2506							
4629	2723							
4628	208							
4626	4901							
4623	4525							
4622	3765							
4621	5430							
4618	4482							
4617	641							
4617	2257							
4617	4491							
4616	1464							
4616	3227							
4616	3369							
4615	382							
4615	5191							
4614	4338							
4613	227							
4613	381							
4613	5397							
4613	5436							
4612	2728							
4612	2767							
4611	874							
4610	3262							
4610	5443							
4609	2220							
4609	4081							
4608	3809							
4608	3839							
4608	5453							
4606	2928							
4606	2964							
4605	2245							
4605	3702							
4604	60							
4604	278							
4604	3634							
4604	5001							
4603	4568							
4602	6							
4602	706							
4601	2423							
4601	2987							
4600	3802							
4599	5458							
4598	2467							
4598	3628							
4598	3819							
4598	5256							
4597	3767							
4596	4768							
4595	225							
4595	2410							
4595	3561							
4595	4448							
4594	3500							
4594	3823							
4592	3294							
4591	2500							
4590	5189							
4589	1799							
4589	5254							
4588	2819							
4588	4947							
4588	5197							
4587	2561							
4586	2459							
4586	2585							
4584	648							
4584	3148							
4583	2106							
4583	2583							
4580	694							
4580	4534							
4579	1771							
4578	4891							
4577	1058							
4576	677							
4576	4123							
4575	526							
4575	2226							
4575	2479							
4575	3016							
4575	3078							
4575	3158							
4574	2507							
4574	3303							
4573	2383							
4573	2615							
4572	2262							
4572	2737							
4572	4036							
4571	336							
4571	2162							
4571	4817							
4570	1047							
4570	2628							
4569	156							
4569	1082							
4568	1315							
4568	1490							
4568	2090							
4567	2191							
4566	2164							
4566	2453							
4566	2932							
4566	3888							
4565	3331							
4564	2518							
4562	4117							
4562	4711							
4562	4812							
4560	2124							
4560	2127							
4560	4393							
4559	807							
4559	2746							
4559	3057							
4559	3378							
4558	5064							
4558	5130							
4557	2148							
4556	1342							
4556	2549							
4556	3025							
4556	4606							
4556	4735							
4556	5372							
4554	1102							
4554	3722							
4553	3247							
4553	4264							
4552	2033							
4552	3119							
4552	3128							
4551	1135							
4550	4233							
4549	2022							
4549	2600							
4549	4260							
4549	5113							
4548	3453							
4547	1313							
4546	74							
4546	1182							
4546	2707							
4545	841							
4545	1864							
4545	3132							
4544	659							
4543	3219							
4543	4055							
4542	2112							
4541	239							
4541	3621							
4540	607							
4540	1546							
4540	2667							
4540	3126							
4539	1851							
4539	4618							
4537	4006							
4537	4575							
4536	4537							
4536	4671							
4536	4924							
4535	369							
4535	525							
4535	528							
4535	1073							
4535	1626							
4535	1874							
4535	3522							
4535	4143							
4534	1280							
4534	1384							
4533	766							
4533	1823							
4533	4299							
4532	4133							
4531	284							
4531	728							
4531	1056							
4531	1520							
4531	3889							
4531	4586							
4530	1016							
4530	2228							
4530	5201							
4529	1249							
4529	2491							
4529	4076							
4528	322							
4528	3813							
