48	31	21	14	11	53	12	5												
7	55	48	25	54	44	10	12												
51	40	56	26	5	6	48	10												
38	2	60	28	4	44	3	7												
41	14	23	35	43	51	1	9												
47	48	2	17	37	43	27	47												
17	34	54	1	59	44	25	53												
34	16	13	37	7	44	8	57												
3	40	24	56	3	48	55	49												
14	49	59	50	12	1	7	57												
5	13	34	29	48	58	20	19												
41	53	8	29	11	53	35	45												
15	12	38	15	2	15	11	28												
27	45	42	7	41	3	32	21												
57	44	4	58	37	31	9	17												
5	39	47	31	45	4	60	41												
4	1	34	59	8	54	19	15												
2	29	10	27	39	57	42	51												
29	23	18	8	9	1	51	26												
52	42	8	5	8	36	4	2												
23	29	47	11	12	35	31	16												
38	6	34	34	30	33	51	21												
1	4	33	17	60	32	16	44												
39	48	22	49	2	55	2	54												
20	1	50	56	35	54	36	9												
31	12	57	22	13	32	8	51												
27	59	35	5	41	58	8	46												
31	42	51	59	47	52	10	36												
52	21	10	48	60	27	26	34												
48	13	26	53	31	11	23	30												
5	18	27	59	57	30	12	23												
26	3	33	58	47	13	31	44												
29	47	55	6	59	1	41	40												
45	42	21	13	60	22	35	48												
47	57	34	60	10	20	26	44												
33	52	20	12	32	1	47	19												
19	29	40	11	13	12	19	49												
60	11	22	28	58	6	47	10												
30	24	47	55	40	39	9	48												
18	48	37	60	1	22	26	51												
20	23	35	48	56	7	26	3												
34	48	31	48	59	13	8	32												
37	18	20	51	18	47	59	28												
22	39	11	10	41	49	50	52												
6	3	25	19	49	46	3	52												
33	56	31	50	14	53	58	17												
3	23	5	59	21	57	25	3												
30	46	22	18	4	15	26	53												
1	47	39	59	1	43	21	58												
4	60	35	51	26	47	36	52												
45	60	4	28	9	35	45	9												
47	31	24	30	19	11	13	35												
30	8	32	53	37	35	3	46												
60	19	10	11	54	31	9	26												
16	38	3	36	41	2	29	47												
37	39	14	27	23	48	60	50												
49	28	19	42	54	5	20	13												
49	14	22	1	7	42	23	42												
20	35	45	19	46	24	43	26												
60	41	28	42	46	57	9	58												
29	2	19	10	38	48	37	32												
51	26	13	30	26	53	36	19												
24	52	33	33	47	14	2	25												
52	4	15	29	43	52	46	17												
26	21	53	8	15	36	21	39												
36	60	23	15	42	10	60	8												
13	54	41	49	16	45	40	44												
49	53	33	28	59	44	21	23												
55	1	43	41	13	10	11	26												
8	17	7	15	9	2	39	47												
49	51	32	45	40	26	42	15												
1	46	37	20	15	44	47	21												
60	4	30	54	31	31	57	17												
34	2	16	4	4	42	46	56												
3	16	1	5	51	11	3	36												
58	3	28	8	28	40	40	10												
13	51	47	17	15	32	1	32												
12	14	7	12	15	20	33	26												
25	27	23	60	21	37	37	28												
29	60	47	1	28	46	57	33												
38	40	23	12	13	19	53	3												
31	46	35	12	15	27	43	37												
40	40	19	38	33	28	29	38												
39	57	27	59	16	40	29	35												
3	14	13	18	4	18	28	25												
59	4	19	26	38	52	10	46												
2	44	4	52	3	28	33	14												
5	11	32	50	47	2	23	40												
12	15	30	9	22	36	24	4												
36	59	50	33	27	59	1	23												
38	19	21	34	15	9	44	23												
27	40	34	44	56	40	9	44												
15	59	18	45	57	50	9	32												
9	59	17	8	56	32	58	3												
57	55	49	6	23	15	53	27												
12	2	8	13	5	56	33	36												
6	1	52	2	52	47	28	12												
59	4	31	42	4	3	17	46												
40	40	53	52	1	42	49	31												
34	21	36	29	51	18	48	57												
11	48	30	30	53	5	34	2												
9	33	23	36	26	10	46	29												
47	8	38	21	51	1	11	13												
2	59	32	5	57	60	44	33												
23	59	58	12	59	39	48	21												
41	21	47	5	47	39	43	49												
48	41	44	10	19	59	56	14												
22	13	40	30	17	40	20	21												
42	31	42	7	23	16	27	1												
15	6	60	18	42	44	52	25												
45	54	46	26	17	54	6	36												
52	39	45	9	42	53	20	36												
5	60	29	6	10	50	39	54												
55	25	4	19	45	12	34	59												
35	51	35	8	5	47	22	56												
14	38	14	36	57	59	38	23												
17	1	4	4	59	54	56	23												
54	10	37	50	34	22	23	60												
51	45	48	15	23	20	19	32												
21	40	20	25	16	56	26	4												
47	50	23	53	2	46	14	29												
48	3	15	30	52	44	36	6												
37	31	57	7	36	8	23	48												
15	34	47	41	40	5	10	19												
40	57	42	49	35	60	27	60												
19	43	36	13	45	17	54	54												
8	2	11	13	55	42	45	57												
40	45	13	45	12	39	38	52												
16	45	13	4	46	52	21	44												
23	27	45	12	19	13	19	23												
51	7	47	50	19	12	11	42												
10	40	16	25	35	60	14	20												
4	41	52	39	1	25	18	21												
37	23	17	43	39	13	23	17												
19	48	39	8	5	29	44	8												
16	33	51	15	27	46	47	30												
5	42	5	42	22	2	16	24												
18	25	14	57	57	58	3	44												
48	16	2	19	29	36	13	55												
10	55	5	31	30	16	52	15												
48	23	52	50	9	1	23	3												
3	2	10	41	32	7	60	41												
25	35	58	43	54	60	37	41												
34	58	45	5	56	6	15	25												
28	26	2	54	54	4	22	3												
13	58	9	55	58	43	9	20												
10	21	14	40	21	58	47	37												
6	25	44	42	4	5	6	11												
59	60	25	6	34	56	24	34												
52	54	48	37	20	19	9	11												
1	59	39	36	6	10	17	45												
43	24	49	32	50	44	6	49												
27	55	58	57	26	29	41	54												
3	55	12	11	27	59	47	33												
31	5	35	25	29	52	3	16												
37	39	23	2	31	30	20	50												
48	39	23	17	49	26	7	38												
51	54	24	10	49	34	11	44												
46	1	59	37	1	9	1	55												
21	35	29	59	31	2	43	39												
60	33	41	44	47	18	2	31												
58	49	24	30	34	11	34	32												
52	45	1	16	43	41	15	42												
12	25	38	54	37	52	60	48												
6	51	12	20	22	19	20	54												
7	15	36	53	28	25	59	39												
6	48	25	29	37	47	5	58												
51	24	59	28	1	15	41	34												
23	45	9	19	22	33	21	37												
32	27	17	9	45	32	17	2												
51	38	17	24	32	50	57	53												
46	28	53	11	31	5	47	25												
10	31	54	4	41	17	3	58												
47	45	55	36	27	59	57	21												
55	45	10	34	17	9	21	48												
33	15	9	12	23	13	18	12												
8	45	59	46	41	60	24	28												
55	46	52	34	60	46	8	23												
46	45	1	11	20	45	4	23												
38	11	56	60	29	49	53	1												
59	6	58	14	34	7	39	39												
41	4	30	30	2	50	40	60												
41	39	6	10	51	1	44	37												
13	13	12	2	12	10	19	14												
31	58	49	52	33	40	25	19												
47	17	3	57	5	45	55	57												
54	28	52	9	17	40	37	16												
20	58	20	8	60	9	29	27												
58	26	42	20	52	35	16	16												
39	59	44	2	21	55	35	8												
45	1	59	27	20	40	37	58												
57	60	9	53	15	13	44	3												
6	37	35	11	34	56	42	50												
13	39	7	35	19	26	15	53												
27	60	13	30	6	59	19	9												
49	27	47	2	26	15	40	26												
42	32	48	44	27	6	20	29												
57	22	36	47	17	3	35	24												
7	26	3	44	36	52	30	8												
58	18	15	26	24	1	49	9												
22	33	43	50	29	3	43	46												
33	16	38	41	54	26	8	54												
23	47	26	4	17	18	13	31												
32	26	28	5	36	30	44	13												
19	7	19	46	57	44	51	39												
9	11	9	38	10	50	13	51												
53	20	52	25	43	32	14	1												
51	30	32	32	52	6	6	17												
3	20	20	8	42	55	48	37												
22	57	1	59	45	32	51	45												
2	44	36	52	14	25	58	41												
38	20	24	4	3	17	38	49												
29	16	29	48	37	32	40	22												
52	53	29	7	43	48	41	12												
25	47	10	43	7	25	1	17												
18	30	1	51	59	56	57	7												
26	30	49	59	22	4	55	1												
11	3	25	43	55	4	52	1												
1	49	28	24	25	46	9	9												
26	45	45	19	27	23	42	6												
33	22	23	23	27	43	58	17												
29	32	24	30	42	8	59	51												
38	28	52	23	39	14	13	19												
26	52	4	37	11	30	27	26												
25	19	60	33	25	50	31	47												
21	24	58	28	16	2	29	59												
6	40	41	38	55	39	2	10												
51	30	1	51	25	34	10	53												
25	9	36	45	55	15	9	16												
49	38	4	44	35	50	10	39												
34	7	10	27	5	54	8	12												
51	20	35	21	39	39	38	47												
10	8	28	26	12	46	38	42												
20	21	2	42	20	29	59	59												
58	18	55	19	37	2	38	37												
28	21	1	51	2	57	21	10												
24	13	59	29	34	1	15	31												
37	51	52	44	48	7	44	8												
16	47	46	46	55	33	1	38												
48	41	12	20	26	54	57	15												
18	19	21	34	17	3	6	55												
22	47	26	41	44	30	7	56												
1	19	5	9	56	19	33	43												
24	39	14	53	21	5	45	33												
13	28	60	4	38	36	37	11												
5	2	1	32	57	22	2	31												
31	38	2	42	25	43	56	43												
27	13	19	22	60	11	19	4												
18	34	53	23	48	8	15	16												
21	3	14	46	14	11	58	55												
9	29	47	49	37	42	3	7												
43	43	19	39	40	30	29	44												
22	3	54	37	31	50	60	6												
34	2	16	3	51	2	39	19												
30	48	39	56	16	12	21	32												
40	52	22	3	23	46	13	10												
30	26	11	36	24	24	56	24												
58	57	60	29	5	49	47	4												
36	56	45	51	38	39	34	23												
54	37	15	2	31	19	59	19												
48	52	40	58	16	36	59	50												
29	4	48	23	55	56	33	34												
5	11	30	1	2	44	36	54												
41	6	39	58	30	58	1	42												
56	48	38	9	9	30	26	5												
25	34	28	59	44	54	26	30												
42	15	14	11	14	31	24	55												
30	13	51	6	48	30	34	12												
46	7	6	57	59	13	37	1												
57	4	52	47	58	17	4	39												
22	42	40	52	42	14	41	18												
23	22	6	41	24	1	54	58												
55	54	25	19	51	38	21	4												
22	43	42	40	13	33	56	9												
29	46	25	34	31	4	5	42												
39	18	31	3	42	31	56	56												
53	54	30	3	32	16	53	2												
54	12	25	11	26	4	42	60												
36	38	30	24	38	9	22	17												
3	17	52	59	56	40	39	19												
25	40	31	3	38	13	10	28												
54	59	8	49	35	40	60	35												
54	28	49	20	14	53	53	33												
52	17	12	29	49	50	11	24												
11	60	51	56	53	8	50	34												
18	47	40	27	33	48	35	16												
48	58	58	30	38	45	2	57												
49	38	17	12	48	8	40	15												
54	9	4	32	24	58	44	20												
25	48	12	35	8	56	7	11												
5	33	18	57	23	9	26	23												
32	39	11	54	49	60	3	60												
11	37	54	34	14	1	9	54												
37	19	32	12	54	12	10	36												
35	28	16	20	33	28	44	47												
4	5	5	38	43	29	30	4												
6	9	34	38	19	26	53	19												
39	53	3	36	25	47	45	6												
37	11	29	1	27	40	8	56												
41	6	34	46	12	58	30	6												
32	2	16	56	19	51	48	32												
35	19	41	39	15	31	31	11												
7	55	10	54	35	19	27	28												
46	28	33	5	59	20	11	12												
43	13	46	17	11	37	20	55												
28	17	24	56	60	16	47	59												
30	5	18	4	41	18	48	7												
26	24	56	34	10	41	19	30												
40	19	18	43	3	51	41	11												
52	45	24	9	33	25	23	44												
57	36	39	2	20	7	48	2												
23	55	4	7	12	18	15	12												
55	12	16	43	47	50	7	55												
23	33	22	1	43	16	9	21												
13	54	8	8	58	37	48	50												
19	30	56	27	9	23	18	14												
31	34	50	36	24	3	52	5												
16	21	9	45	10	29	25	53												
1	8	23	41	12	8	2	11												
35	23	5	30	8	59	40	18												
31	31	25	14	48	13	48	40												
46	35	27	13	4	57	52	17												
52	32	53	3	35	55	23	50												
2	5	2	2	22	32	21	26												
25	43	43	37	38	47	35	53												
9	46	43	4	11	48	6	11												
32	16	38	27	32	56	13	37												
24	18	58	27	15	11	49	5												
43	3	22	10	37	41	23	57												
15	4	39	60	56	57	48	51												
16	9	58	40	5	14	53	37												
57	42	46	28	45	30	56	55												
60	9	50	38	57	22	41	60												
1	53	12	19	13	54	38	42												
4	1	41	20	9	21	28	35												
53	52	37	30	16	20	37	60												
14	46	10	48	50	37	55	52												
59	25	53	49	4	59	44	40												
40	36	57	24	31	10	34	32												
12	48	23	29	60	24	50	60												
28	15	33	34	17	51	50	60												
1	10	59	17	32	18	6	17												
49	38	10	46	23	37	11	26												
55	12	30	24	55	41	28	36												
45	59	6	51	46	27	20	26												
53	36	32	30	9	33	29	13												
6	52	51	33	50	49	31	11												
52	7	28	45	30	34	34	45												
58	4	23	54	6	18	30	24												
34	46	32	13	34	53	53	42												
55	46	12	31	9	59	26	30												
38	5	32	15	59	1	10	34												
29	31	47	30	53	26	16	60												
57	2	37	14	47	11	7	43												
30	39	23	55	9	9	7	3												
35	1	29	28	48	8	38	4												
4	33	53	52	20	48	19	41												
9	52	47	14	54	56	33	56												
33	15	50	46	41	43	47	24												
14	24	26	36	44	57	59	21												
25	4	18	29	18	5	6	36												
15	25	42	34	5	40	6	4												
9	22	13	34	58	21	41	49												
46	42	44	31	18	50	29	4												
56	23	24	23	27	6	40	17												
34	8	5	47	56	52	41	52												
45	9	53	34	12	16	46	31												
2	45	27	42	36	50	19	48												
42	22	47	4	14	29	28	18												
4	2	52	34	9	35	51	1												
47	25	19	3	36	7	15	46												
40	40	60	29	15	3	13	25												
45	8	41	17	52	28	12	38												
12	38	57	51	51	4	59	12												
5	60	42	51	59	19	31	20												
11	57	60	31	13	13	12	21												
19	21	8	41	8	13	49	45												
32	50	8	36	25	24	7	45												
8	44	30	56	4	37	32	32												
24	51	17	27	52	28	19	59												
29	41	25	60	42	49	22	1												
55	59	37	52	50	53	23	22												
16	33	26	53	44	47	17	21												
13	30	43	53	32	48	60	40												
30	26	20	23	55	5	21	46												
21	38	39	14	35	27	39	20												
20	24	36	18	50	3	36	27												
41	22	19	52	28	53	7	46												
42	53	50	5	15	46	14	17												
29	6	15	16	33	16	15	37												
27	36	45	9	3	24	23	28												
3	39	37	35	27	21	9	9												
2	25	59	32	24	38	58	19												
25	21	38	23	29	45	22	18												
11	52	24	33	31	51	27	23												
9	60	14	33	20	27	16	14												
4	18	12	13	28	9	54	58												
8	52	46	10	2	52	37	7												
31	41	37	23	35	55	38	50												
23	40	42	53	31	3	41	31												
33	48	60	51	5	14	36	3												
38	5	19	30	41	13	35	39												
19	12	44	7	42	25	54	21												
25	36	19	55	31	47	24	9												
26	8	57	29	48	39	35	5												
60	4	15	37	12	53	33	48												
32	8	41	47	39	37	43	50												
19	12	59	51	37	17	23	18												
25	11	32	21	13	7	30	56												
18	8	26	6	52	52	42	44												
53	56	53	9	19	23	23	51												
2	50	5	51	55	19	42	41												
9	41	21	14	31	34	19	53												
14	58	57	1	42	58	59	13												
34	54	30	33	25	5	34	52												
31	37	58	56	25	19	54	38												
43	43	42	44	25	45	36	60												
30	45	51	16	7	19	60	31												
4	55	51	56	54	44	28	9												
20	11	35	59	53	43	13	42												
51	59	14	58	4	32	30	1												
7	4	52	31	13	19	35	38												
29	44	16	12	50	41	37	2												
24	14	56	38	33	29	50	22												
34	16	27	4	21	55	16	22												
28	28	23	16	43	24	47	14												
49	10	40	11	48	33	28	51												
35	8	17	22	60	48	24	20												
33	26	8	44	52	31	9	4												
9	11	27	29	36	7	41	42												
20	58	36	57	23	18	50	40												
55	27	39	55	9	10	25	24												
54	56	22	3	41	15	50	44												
8	15	40	25	48	1	8	8												
56	51	56	41	15	39	51	20												
45	41	22	52	28	38	21	27												
40	12	32	6	24	17	20	48												
38	15	51	37	21	31	56	32												
48	35	59	50	34	28	7	31												
25	36	24	23	19	3	48	41												
2	59	34	25	15	9	31	13												
30	14	24	41	2	56	37	16												
40	46	32	21	18	59	13	9												
5	8	50	21	60	30	59	49												
59	14	20	52	47	54	7	5												
38	31	39	14	19	56	47	49												
4	51	49	44	29	26	22	25												
24	17	16	9	1	54	37	60												
42	15	55	17	15	6	24	21												
8	32	29	3	5	28	55	15												
6	6	22	50	47	23	15	40												
60	45	30	18	13	23	6	57												
5	12	15	6	10	30	1	34												
1	51	37	6	53	7	13	41												
38	22	43	60	36	57	1	32												
40	29	6	16	40	30	22	53												
54	56	51	47	48	40	10	15												
7	5	16	34	33	23	28	42												
11	45	59	20	8	60	24	13												
30	15	7	41	1	6	57	17												
55	18	3	11	58	30	36	11												
5	11	21	44	18	39	20	22												
1	18	18	8	8	34	48	42												
9	34	43	25	25	29	21	5												
48	32	28	39	14	19	54	4												
24	50	59	14	21	25	45	5												
1	42	30	43	39	38	35	49												
8	11	33	24	6	44	55	4												
2	47	45	20	25	20	3	47												
51	53	18	33	50	33	10	38												
4	2	29	20	30	3	15	52												
60	35	2	60	60	26	41	20												
15	29	24	2	28	20	47	11												
43	55	5	39	31	43	52	49												
43	37	12	19	21	30	49	23												
35	2	19	54	39	38	59	9												
48	50	46	3	6	16	28	19												
58	60	14	13	59	52	19	59												
34	3	30	9	17	58	15	19												
38	35	8	23	37	58	5	46												
51	5	41	58	40	19	58	44												
39	36	42	24	38	41	23	41												
59	49	53	16	43	9	18	58												
2	33	40	20	10	28	3	27												
15	14	44	42	35	25	1	54												
28	38	25	10	21	55	41	7												
48	9	37	33	42	58	50	18												
6	20	60	52	5	15	11	46												
12	16	35	15	28	5	44	50												
48	15	35	22	44	55	34	8												
21	10	21	53	57	25	7	46												
53	37	35	33	51	18	10	60												
21	26	27	37	13	1	34	59												
26	1	19	1	20	60	51	14												
24	4	29	32	47	5	7	59												
47	44	8	20	3	5	28	21												
15	17	14	10	26	55	30	48												
40	3	46	45	10	8	32	14												
23	41	41	39	42	12	5	23												
14	53	39	6	13	30	58	18												
6	21	13	16	49	21	52	27												
21	51	6	9	27	35	45	22												
30	17	43	45	6	37	13	6												
36	9	21	57	52	58	46	17												
26	54	19	60	25	28	19	19												
36	38	15	47	12	59	35	22												
45	27	16	3	25	23	29	49												
21	32	20	44	36	32	53	11												
38	31	31	24	32	52	22	20												
4	29	53	2	55	37	14	53												
31	17	46	29	3	59	20	39												
17	43	53	34	50	19	52	51												
47	44	22	25	38	27	54	54												
25	5	52	8	39	40	23	3												
49	18	15	19	5	15	16	52												
49	10	36	34	1	42	21	30												
59	20	57	50	5	55	13	10												
11	43	22	18	38	41	48	44												
2	23	2	57	34	60	37	25												
8	3	54	26	6	46	52	49												
20	57	52	44	14	17	10	12												
7	42	18	57	4	24	9	15												
21	60	52	23	37	45	56	2												
27	3	52	48	48	35	11	51												
23	9	2	59	35	54	14	30												
44	52	51	2	20	51	54	18												
49	46	40	13	25	19	18	2												
11	52	17	41	1	27	25	9												
13	42	22	47	53	2	7	60												
8	46	34	45	55	20	44	12												
54	56	43	28	25	6	25	42												
59	36	36	28	56	54	45	17												
5	25	22	55	47	18	30	33												
28	13	12	55	2	11	13	27												
60	51	49	6	53	55	2	53												
51	33	23	20	54	20	40	47												
57	40	12	18	37	27	29	42												
44	20	33	43	47	28	48	28												
43	4	25	39	44	30	17	26												
18	10	10	42	23	30	36	51												
49	44	23	20	19	49	51	17												
28	12	40	10	22	56	22	57												
51	45	31	34	17	51	20	58												
24	25	43	15	27	18	36	48												
4	21	5	6	38	19	51	56												
43	52	58	9	36	35	44	19												
21	46	20	49	50	22	18	9												
30	17	55	25	51	16	41	12												
45	31	9	22	26	44	1	54												
26	49	39	56	45	50	23	37												
12	18	40	44	9	22	23	50												
60	33	33	31	18	3	3	18												
53	48	12	11	1	45	17	8												
10	8	41	34	19	29	58	28												
21	32	48	45	16	58	1	48												
34	25	19	6	52	21	45	59												
6	9	30	14	8	24	20	4												
37	3	17	9	40	1	6	8												
23	32	46	45	22	57	9	20												
2	5	44	20	16	56	17	33												
21	58	25	27	57	28	42	27												
51	10	14	45	57	50	32	48												
42	23	17	49	50	1	29	55												
4	32	51	9	15	29	59	34												
39	29	59	60	13	51	43	51												
26	10	10	47	35	7	3	47												
16	32	20	26	34	41	46	55												
12	55	55	45	58	14	51	41												
51	15	30	60	39	12	32	6												
55	54	54	24	10	27	39	1												
54	48	5	12	31	51	44	14												
41	59	30	55	37	56	44	20												
26	46	3	29	48	44	40	7												
29	58	13	3	11	19	60	57												
14	4	21	45	34	16	57	26												
59	6	15	9	52	6	13	45												
18	57	59	50	18	58	51	34												
1	30	25	53	2	53	30	9												
18	38	8	19	32	50	59	38												
8	6	37	51	8	55	16	30												
5	24	10	29	21	56	4	57												
45	44	4	48	42	44	56	32												
40	17	31	50	47	30	44	5												
42	29	24	44	13	20	57	23												
36	40	2	17	9	37	48	51												
55	41	38	3	15	46	27	20												
56	40	40	22	27	56	3	53												
8	5	9	11	22	41	53	57												
9	36	29	47	19	29	14	59												
3	52	35	30	49	59	1	8												
17	53	36	8	3	18	51	37												
57	52	5	7	33	39	2	34												
35	20	21	5	57	29	6	37												
3	11	15	55	26	15	58	44												
17	50	5	14	39	25	10	57												
23	41	43	10	25	51	1	54												
58	22	32	20	4	57	40	16												
36	35	21	1	58	12	32	49												
47	11	5	46	43	47	23	44												
37	38	54	28	30	6	60	36												
18	4	23	5	30	55	29	18												
45	60	52	12	7	59	39	28												
29	55	21	47	4	52	19	12												
40	25	7	30	19	58	14	21												
24	43	16	1	55	44	14	59												
47	41	56	7	2	25	22	31												
10	22	18	38	36	41	56	46												
23	49	17	56	21	34	36	5												
52	16	42	19	41	7	50	53												
20	13	12	55	39	51	22	42												
55	41	38	31	57	58	18	24												
45	14	44	48	5	53	46	16												
37	34	30	22	20	24	12	13												
19	4	29	18	3	43	44	17												
12	53	35	57	7	8	28	41												
34	28	33	10	45	25	42	50												
36	59	34	38	46	28	42	46												
49	28	20	29	15	29	15	38												
6	39	42	55	18	10	54	56												
36	10	49	3	59	42	39	17												
56	39	42	26	30	54	46	27												
27	49	4	9	18	21	7	56												
19	37	2	39	51	58	2	21												
41	2	41	31	56	29	15	48												
25	38	14	37	32	35	32	31												
36	5	7	5	39	58	47	25												
29	9	54	13	29	47	25	5												
26	6	18	30	8	52	39	56												
58	27	34	45	37	36	38	34												
4	39	17	47	42	3	56	33												
24	21	38	32	1	12	43	17												
15	47	48	45	19	9	7	7												
44	7	34	45	54	52	28	35												
35	15	14	10	26	33	33	31												
1	55	60	16	46	58	17	5												
8	52	11	27	46	54	34	39												
17	45	4	53	2	13	7	37												
59	36	46	27	38	43	10	18												
60	31	16	27	33	4	46	41												
58	49	13	48	39	25	1	39												
54	26	51	33	58	42	29	31												
13	4	42	32	7	31	8	23												
16	22	50	16	45	31	28	24												
25	25	9	3	60	1	36	51												
53	45	44	17	42	26	54	55												
58	47	60	30	23	47	59	11												
58	46	55	15	38	27	5	29												
16	31	19	26	47	10	11	59												
32	36	23	4	35	59	48	2												
13	13	29	17	55	22	6	14												
59	56	17	26	47	43	18	39												
59	47	44	5	14	33	29	19												
45	24	40	19	49	46	2	11												
14	39	18	27	22	15	27	35												
45	16	20	48	47	16	43	22												
27	31	12	39	31	51	16	55												
7	12	7	18	3	44	20	38												
34	54	5	36	43	33	34	22												
37	4	27	56	32	43	50	10												
58	54	3	9	14	58	43	36												
38	36	26	21	60	30	6	43												
47	23	60	25	5	16	12	8												
26	51	15	14	51	9	49	26												
27	59	35	31	31	18	56	55												
58	4	8	14	2	23	50	37												
9	10	7	55	13	60	5	20												
9	17	16	50	52	12	16	11												
56	11	59	27	52	17	34	59												
45	16	26	22	52	56	37	31												
55	1	40	49	50	54	10	35												
27	33	39	13	20	25	17	7												
8	15	57	7	39	7	37	8												
45	35	57	47	58	4	50	5												
23	45	25	38	6	9	55	44												
3	8	52	29	14	40	49	6												
28	14	35	39	37	7	48	25												
34	50	51	51	42	14	23	35												
40	51	14	36	12	40	50	2												
56	33	27	40	16	55	57	24												
11	28	1	2	56	42	60	35												
47	24	39	13	12	13	58	24												
13	43	45	21	24	53	9	53												
22	54	7	10	29	28	13	47												
56	37	34	58	42	19	25	40												
51	28	50	33	4	58	11	24												
53	58	47	46	4	1	57	2												
37	39	50	12	58	12	11	55												
24	20	11	29	46	19	40	53												
10	36	7	11	31	54	29	27												
30	56	46	37	33	6	2	52												
45	3	5	3	11	40	32	11												
39	30	7	3	27	20	2	33												
11	41	56	46	57	39	3	36												
23	55	28	49	56	11	41	13												
34	11	57	50	59	36	48	7												
59	51	12	56	56	38	40	28												
14	50	19	16	5	39	17	37												
1	7	34	26	34	52	28	32												
42	48	25	44	24	53	18	43												
2	51	2	27	21	49	27	16												
41	18	50	59	47	4	56	21												
21	11	23	25	8	8	31	14												
45	22	52	1	32	8	32	36												
24	35	43	50	57	60	21	49												
42	50	36	14	35	3	30	15												
59	8	48	6	59	2	50	4												
6	7	34	34	31	23	42	29												
12	41	28	56	40	33	46	52												
19	19	40	1	5	3	39	60												
20	38	41	11	5	29	48	3												
35	7	2	9	7	39	32	47												
39	31	40	27	18	6	60	20												
9	15	48	51	41	42	19	26												
47	13	26	56	53	9	2	35												
31	31	56	6	7	25	12	42												
2	1	7	12	15	43	48	49												
13	52	17	31	4	10	56	16												
4	42	40	34	54	32	60	42												
9	56	43	2	32	6	45	40												
53	34	36	48	37	31	20	21												
35	42	12	13	16	16	50	29												
10	6	60	49	13	29	33	18												
32	47	45	8	36	6	57	5												
7	53	5	24	44	10	28	2												
60	38	22	59	10	39	15	56												
10	59	41	56	55	9	59	51												
58	22	10	6	2	35	25	30												
39	14	17	33	39	25	5	57												
60	18	20	25	29	38	7	17												
12	26	53	9	25	35	2	51												
38	35	1	60	7	57	58	21												
41	41	19	48	16	15	47	27												
26	47	45	33	45	38	3	26												
35	33	51	52	37	26	16	2												
51	9	46	21	38	31	50	21												
34	39	56	24	39	46	7	21												
58	17	54	29	4	20	23	21												
22	3	55	18	21	14	38	2												
14	22	16	46	26	3	52	19												
49	15	2	55	23	55	34	47												
31	29	51	31	42	18	41	37												
10	31	45	35	20	22	37	11												
35	9	43	17	14	40	18	11												
16	51	57	23	20	60	36	16												
58	44	59	35	8	46	36	60												
27	59	41	9	45	9	22	59												
20	4	46	38	1	47	60	13												
1	15	12	41	25	9	48	57												
34	9	48	6	48	14	26	6												
4	58	30	47	57	55	35	3												
12	11	60	3	59	60	33	23												
43	8	28	24	26	22	47	5												
37	2	40	50	55	2	16	7												
57	28	22	2	11	44	11	24												
45	54	45	35	33	28	11	37												
59	51	27	7	37	15	21	31												
38	49	23	59	17	11	31	34												
36	13	44	41	56	34	25	53												
36	13	47	49	49	30	43	22												
35	10	48	29	42	1	59	1												
42	9	15	42	10	17	9	43												
54	59	48	40	49	28	36	57												
10	23	24	33	5	49	52	48												
40	28	26	16	5	16	9	27												
56	17	33	51	54	25	24	58												
5	9	45	53	35	12	44	24												
33	29	52	26	54	22	57	43												
25	60	4	22	28	47	28	46												
5	11	21	36	2	39	50	4												
2	13	10	16	14	60	13	2												
22	44	23	24	51	57	46	10												
42	32	11	49	47	51	28	30												
39	58	54	54	11	48	18	57												
45	13	16	21	55	52	18	50												
42	45	56	53	24	59	55	37												
13	4	44	43	37	40	60	44												
28	26	47	51	32	35	13	21												
52	34	29	19	39	25	10	10												
49	60	5	44	10	48	10	20												
28	37	5	55	51	52	43	19												
47	10	2	16	9	56	45	38												
39	26	8	35	10	26	39	59												
18	60	30	44	41	13	56	35												
8	3	60	31	53	8	10	45												
14	1	33	60	10	17	55	43												
29	47	57	12	49	8	3	12												
3	30	14	17	37	12	9	51												
28	20	11	25	29	51	56	20												
12	5	13	36	46	8	9	12												
52	3	1	56	46	57	41	22												
24	22	1	47	58	3	34	55												
44	43	28	22	48	4	41	26												
55	10	9	11	28	22	59	27												
4	26	51	36	10	27	47	16												
22	25	59	5	52	41	52	48												
4	51	44	44	22	51	25	44												
11	39	11	5	33	11	41	57												
18	37	6	36	18	6	47	53												
3	14	16	29	24	57	41	50												
19	15	31	53	56	9	60	6												
26	57	10	10	1	1	9	3												
17	32	30	46	3	4	54	22												
58	50	60	38	19	4	52	40												
26	58	60	16	15	11	7	1												
12	42	52	45	51	58	29	38												
8	23	37	35	21	43	40	21												
31	29	12	33	2	27	41	32												
58	10	14	38	57	39	27	39												
35	25	30	59	5	29	36	41												
26	53	5	37	50	31	45	55												
37	55	18	26	40	47	51	56												
41	5	5	39	36	38	5	29												
14	13	1	18	59	16	19	35												
22	30	47	8	10	59	50	17												
56	19	54	55	16	26	2	12												
29	8	46	48	2	53	31	26												
4	21	19	28	3	19	59	59												
25	60	50	24	47	55	24	18												
56	45	34	50	28	39	60	5												
21	45	43	34	12	29	49	41												
32	1	33	45	19	35	4	24												
48	12	56	32	57	16	37	48												
37	47	30	22	2	46	55	35												
