9	70	95	38	21	34	33										
47	13	94	92	17	14	3										
59	49	50	56	81	90	82										
66	78	34	68	7	94	48										
83	49	21	48	17	29	9										
65	34	27	25	17	31	31										
94	77	78	36	99	14	65										
34	36	79	64	33	22	40										
34	23	71	97	32	40	30										
48	56	42	53	47	24	58										
31	37	54	76	10	10	69										
36	82	25	84	64	48	97										
9	75	98	85	50	98	30										
65	41	33	80	42	5	53										
77	48	92	91	96	68	58										
98	26	7	16	36	76	51										
75	47	67	51	9	62	72										
52	53	57	75	19	35	32										
32	94	19	95	77	80	98										
68	72	24	60	84	69	46										
88	15	97	52	50	81	93										
71	26	13	87	68	24	64										
37	74	74	36	77	91	45										
42	72	94	4	43	41	83										
18	20	96	16	14	96	58										
44	39	88	75	21	87	15										
12	96	61	15	78	52	37										
38	51	97	36	44	82	88										
35	55	78	85	54	28	97										
40	73	58	38	98	58	23										
98	74	36	2	21	42	67										
8	16	72	90	56	19	44										
13	34	96	25	16	7	83										
66	52	64	47	31	85	87										
31	71	85	65	87	74	86										
9	36	58	68	57	28	14										
66	78	67	84	79	89	50										
94	70	86	84	12	68	47										
90	61	16	34	93	56	64										
61	98	63	63	96	16	31										
93	1	38	45	50	4	36										
10	65	41	1	61	74	6										
22	78	31	65	12	1	50										
50	67	80	89	43	9	72										
83	21	82	67	26	34	36										
42	24	82	36	27	34	12										
22	72	32	19	89	86	53										
10	9	99	33	6	46	15										
84	41	68	81	91	60	50										
31	18	66	32	78	3	91										
77	90	58	10	60	92	4										
13	15	80	7	88	67	35										
82	88	72	100	78	72	71										
100	98	96	87	36	11	56										
27	37	44	96	31	72	96										
37	90	42	97	54	79	2										
88	63	58	99	3	89	29										
19	85	15	76	19	17	85										
22	23	67	70	77	59	17										
88	87	17	23	42	14	92										
65	31	38	15	73	65	8										
43	88	13	26	47	55	68										
6	23	7	59	39	96	19										
19	12	14	33	75	68	41										
85	98	17	5	17	30	82										
8	63	78	60	22	63	94										
100	99	70	24	70	26	60										
3	61	15	6	95	30	58										
34	47	83	17	85	82	33										
57	42	46	72	82	38	86										
78	89	79	9	64	89	22										
82	79	97	96	52	16	69										
71	17	80	79	95	38	58										
4	5	87	100	9	78	60										
37	8	92	78	7	31	43										
40	100	17	76	5	16	33										
100	62	95	28	31	67	49										
98	50	98	6	60	53	37										
67	41	2	4	27	37	96										
50	74	18	42	40	28	58										
31	86	33	97	89	70	67										
5	90	25	58	8	87	31										
87	86	24	79	80	57	77										
32	15	94	3	16	90	55										
64	52	18	62	49	8	67										
75	1	75	42	31	49	90										
88	63	10	5	34	95	49										
26	29	40	15	75	69	100										
14	80	21	65	59	47	88										
85	16	80	2	48	29	90										
67	12	37	96	29	95	12										
51	34	65	88	30	57	10										
70	62	32	66	82	79	89										
52	12	81	72	22	15	39										
10	89	61	44	79	17	3										
63	61	36	47	6	68	42										
34	32	47	41	77	56	60										
39	72	56	23	67	15	98										
24	57	39	64	85	34	61										
16	71	78	54	35	81	78										
68	7	32	6	6	5	60										
90	47	31	24	10	56	74										
39	7	39	78	53	86	29										
46	65	7	78	75	45	18										
48	26	58	96	97	42	95										
1	58	88	79	55	29	27										
17	49	5	66	3	8	17										
99	85	76	8	14	50	2										
68	52	77	88	39	66	70										
13	57	42	76	60	47	96										
68	35	56	1	38	80	66										
78	59	5	89	25	81	39										
43	76	31	61	60	69	90										
60	49	7	37	97	50	41										
56	66	29	2	27	40	87										
87	22	19	32	30	88	99										
67	9	41	38	79	67	49										
97	20	11	12	82	100	72										
70	99	97	24	98	33	69										
26	48	5	52	75	50	90										
99	67	82	24	64	88	99										
52	63	38	69	7	35	92										
28	30	39	11	69	37	78										
73	61	26	63	19	51	92										
99	81	79	40	21	27	21										
36	38	76	94	47	98	48										
75	60	30	26	11	35	52										
84	68	25	25	7	46	60										
7	53	71	24	52	1	12										
51	56	31	83	11	69	99										
42	91	69	61	14	94	26										
70	35	70	35	18	10	42										
41	18	69	49	11	97	53										
67	68	13	33	58	9	16										
20	82	72	71	26	55	74										
36	26	59	12	62	98	76										
13	8	98	64	6	6	80										
55	64	43	77	4	37	1										
88	71	48	98	61	90	91										
48	67	43	84	92	90	86										
26	16	51	65	62	11	73										
62	12	27	38	84	75	15										
76	78	58	81	36	59	23										
95	74	79	41	6	57	42										
39	53	9	78	90	11	18										
45	86	97	67	11	99	26										
47	87	100	35	48	31	43										
20	62	2	76	22	57	65										
3	49	83	3	44	4	84										
69	41	81	69	8	42	85										
30	85	5	32	14	98	3										
38	18	14	53	43	14	35										
64	23	54	43	39	7	10										
97	74	42	56	15	70	40										
86	70	40	95	11	18	2										
50	96	80	70	69	39	7										
55	93	6	82	34	43	37										
18	87	59	72	22	70	85										
72	29	16	83	2	20	51										
80	30	43	21	56	18	86										
97	55	49	31	72	53	94										
2	90	42	45	15	49	79										
16	2	15	90	50	75	50										
97	96	91	59	19	90	1										
28	20	97	54	36	15	73										
42	21	30	15	92	31	57										
39	31	68	74	98	69	49										
59	87	68	60	39	56	15										
76	95	81	46	23	2	77										
6	42	18	10	22	45	36										
41	74	49	50	13	77	76										
65	26	72	69	10	70	80										
98	75	31	60	24	82	33										
85	4	59	11	60	69	21										
49	98	3	15	44	32	95										
71	55	52	63	60	64	75										
32	63	30	24	10	63	58										
45	78	31	91	58	63	31										
38	59	17	63	59	53	85										
87	84	41	64	37	44	64										
12	57	54	57	36	8	33										
54	48	94	2	19	21	94										
95	83	28	4	88	12	69										
56	69	45	43	19	55	90										
15	44	42	92	44	39	38										
57	36	2	10	26	82	12										
46	18	17	88	78	25	38										
61	17	63	27	27	44	58										
57	29	40	37	66	26	14										
28	66	32	69	2	61	44										
57	47	98	48	89	70	82										
19	52	80	1	51	63	44										
54	67	43	14	38	4	92										
70	50	19	1	50	91	2										
10	16	30	92	67	62	50										
51	80	98	97	59	78	70										
87	66	91	17	10	20	39										
81	76	50	8	73	20	89										
18	44	51	96	13	43	99										
48	56	6	15	14	27	32										
5	5	72	67	70	38	68										
42	13	3	19	7	70	30										
59	56	36	84	17	30	27										
91	50	25	74	55	65	32										
36	100	29	3	37	8	92										
1	71	63	99	24	52	18										
11	27	47	18	52	10	60										
22	81	83	97	51	96	27										
90	19	9	90	19	43	30										
59	24	19	1	42	76	95										
81	13	5	37	33	21	28										
23	83	39	41	47	51	14										
87	88	58	62	30	78	19										
48	83	17	54	89	39	33										
84	98	66	49	40	16	43										
20	24	76	68	1	34	33										
99	31	24	43	80	92	6										
1	2	51	45	80	96	60										
21	90	63	86	36	5	52										
54	36	6	45	12	79	36										
6	26	65	1	96	79	98										
37	49	12	14	86	100	3										
11	66	60	51	37	6	29										
31	25	8	28	21	54	27										
84	82	50	46	43	25	23										
60	88	33	33	50	68	34										
87	82	64	45	9	22	39										
31	87	21	23	2	91	92										
19	19	63	6	87	48	58										
67	66	4	35	23	74	21										
55	14	94	55	69	70	66										
66	47	31	85	83	4	68										
83	21	80	36	86	64	84										
40	76	36	52	2	63	41										
81	8	77	100	84	31	49										
79	26	98	12	91	61	41										
54	96	35	34	61	2	5										
67	83	89	21	57	11	44										
35	22	17	46	88	33	85										
40	51	51	31	33	91	84										
91	44	29	94	88	57	6										
37	14	82	12	67	80	15										
82	23	90	83	99	7	46										
54	5	39	80	97	78	85										
44	24	48	41	30	68	99										
31	31	25	23	14	28	72										
99	6	76	23	45	25	33										
40	12	84	80	1	80	89										
30	55	60	15	43	77	24										
19	97	65	19	11	8	87										
94	76	45	99	66	18	58										
49	72	48	74	37	65	9										
8	15	47	19	95	23	26										
84	71	2	4	21	67	4										
2	95	35	26	86	42	66										
25	36	23	11	99	91	95										
8	7	16	7	10	90	100										
51	38	40	59	94	84	14										
73	78	82	91	39	69	73										
23	65	75	87	25	70	48										
63	94	100	33	12	88	49										
78	26	76	19	94	34	41										
88	45	78	57	100	71	67										
75	47	46	44	26	53	16										
54	16	74	66	71	94	84										
65	91	30	96	15	95	23										
55	33	83	62	6	28	37										
87	42	12	50	17	11	4										
41	62	75	69	59	5	15										
37	11	25	17	20	31	49										
88	53	82	32	59	60	47										
57	7	88	75	34	96	13										
97	75	45	70	99	19	91										
73	28	86	51	55	14	28										
89	4	27	10	93	30	69										
86	37	52	19	2	54	5										
92	84	58	54	50	69	60										
48	36	25	69	99	92	75										
41	54	60	13	58	28	97										
52	51	6	51	29	95	49										
4	46	86	43	18	5	76										
31	54	38	85	14	3	78										
15	27	12	87	79	61	24										
22	70	45	37	54	93	62										
33	55	11	33	95	23	84										
92	25	96	56	52	74	56										
2	98	32	21	46	38	9										
73	47	99	61	68	45	50										
66	68	42	90	52	39	23										
100	81	76	86	96	75	35										
53	57	20	48	24	73	76										
79	10	58	18	4	49	39										
35	44	9	32	95	87	64										
77	80	28	68	85	18	85										
50	5	29	21	46	57	56										
98	2	84	91	54	88	62										
91	1	5	46	4	46	4										
50	3	82	32	62	59	16										
69	18	17	60	25	99	51										
34	85	31	97	39	40	66										
55	43	8	23	70	11	93										
34	90	48	86	86	15	97										
57	62	100	49	4	65	33										
13	59	30	13	57	2	64										
79	12	13	68	72	32	90										
71	27	79	85	97	7	7										
32	54	1	69	56	93	48										
90	12	17	94	37	31	3										
45	55	76	61	71	61	45										
77	16	9	14	9	24	56										
13	9	67	35	66	44	99										
16	37	32	41	38	100	87										
8	46	42	95	5	26	57										
67	18	90	100	62	91	57										
14	73	73	21	70	71	78										
20	63	73	6	96	54	85										
75	80	11	4	38	78	18										
58	61	43	44	2	5	69										
49	9	71	13	81	99	91										
9	79	59	67	25	50	46										
47	3	6	66	3	5	55										
64	97	19	8	48	87	84										
84	4	65	58	28	51	67										
70	87	63	57	80	86	20										
77	88	70	32	31	47	55										
24	30	97	1	49	36	69										
10	53	35	25	22	16	85										
94	59	48	31	89	19	20										
100	53	18	27	46	10	71										
70	23	92	60	80	82	32										
43	21	41	94	4	61	70										
48	40	56	25	54	7	38										
100	76	21	59	92	67	92										
93	81	22	73	80	92	25										
59	62	10	92	87	32	15										
33	61	98	8	99	21	26										
47	62	68	20	18	2	51										
36	95	49	61	68	60	53										
2	91	98	17	37	94	7										
29	75	63	13	61	66	18										
99	62	61	44	81	8	69										
31	66	94	5	69	95	33										
98	99	23	35	59	13	67										
73	35	2	3	57	63	92										
19	83	60	61	12	50	16										
67	83	65	56	84	23	23										
44	51	33	63	38	10	27										
28	66	15	27	23	82	51										
59	89	89	92	71	53	52										
68	92	3	33	47	53	20										
25	9	51	4	45	74	90										
12	100	44	93	20	68	12										
30	49	55	58	48	32	5										
88	56	89	69	59	63	27										
30	77	58	18	44	80	74										
30	84	81	15	96	97	78										
7	98	56	56	91	70	43										
39	91	37	58	53	97	32										
86	69	31	75	60	63	75										
73	5	35	44	97	49	63										
97	90	78	89	1	87	75										
4	11	50	29	13	6	32										
66	70	67	4	49	76	86										
77	63	69	66	68	10	67										
43	62	70	100	79	26	60										
24	11	64	33	1	36	26										
92	32	6	48	83	81	10										
59	3	24	28	3	61	58										
66	33	18	96	7	45	82										
10	30	66	1	76	16	5										
79	4	32	58	20	91	5										
20	41	27	79	76	8	2										
37	86	90	67	42	13	52										
29	66	25	29	70	56	32										
69	96	17	55	76	26	89										
17	19	85	37	84	77	16										
100	59	63	4	21	33	96										
1	68	71	33	31	27	46										
12	55	2	100	81	30	57										
60	96	41	5	14	74	28										
36	72	58	48	94	61	34										
48	47	29	4	75	63	56										
55	99	85	36	66	46	63										
9	83	31	69	20	52	26										
62	41	2	52	100	69	75										
72	52	8	21	86	79	82										
22	61	40	24	39	59	52										
83	82	96	28	43	51	67										
40	79	5	25	42	98	93										
64	64	33	3	98	5	93										
57	35	48	27	89	53	52										
49	67	32	88	59	73	45										
7	79	4	22	80	32	67										
98	76	13	79	92	98	20										
93	42	71	26	54	57	42										
76	87	27	42	43	33	11										
63	91	18	69	67	20	33										
19	90	66	79	30	9	60										
3	43	32	66	26	2	31										
5	16	23	34	18	56	16										
73	85	4	3	49	89	95										
58	28	87	3	52	56	3										
22	71	81	63	42	78	80										
4	84	34	31	5	84	91										
87	92	24	70	98	96	98										
37	99	37	18	5	4	4										
8	3	36	92	5	90	16										
52	39	47	34	28	46	66										
49	83	39	64	44	73	39										
7	78	94	77	41	10	66										
93	72	47	98	58	8	86										
92	48	55	29	29	89	17										
19	12	49	37	34	40	18										
27	41	11	30	85	21	27										
8	71	92	33	14	15	87										
42	30	61	19	69	69	18										
72	15	96	32	14	61	39										
12	52	32	70	88	59	8										
48	88	3	66	45	47	25										
73	43	30	58	53	90	8										
15	13	78	1	25	9	45										
46	68	9	14	100	50	31										
2	65	4	40	94	37	12										
17	85	55	15	40	5	20										
74	51	56	1	31	71	68										
78	37	97	65	79	41	51										
64	14	16	82	66	34	2										
72	74	1	35	23	75	62										
40	29	18	18	43	21	88										
24	32	14	42	69	67	83										
56	83	16	67	74	58	98										
82	79	100	61	31	57	61										
6	14	66	41	81	44	23										
44	50	34	32	65	7	1										
75	89	10	30	100	57	82										
27	71	28	26	68	88	38										
13	71	12	49	39	23	2										
62	100	41	2	79	96	45										
25	13	90	17	71	66	36										
26	2	64	82	38	95	45										
19	46	93	56	16	1	40										
11	31	38	70	26	53	77										
7	29	91	98	19	63	54										
3	6	48	43	77	7	66										
81	71	2	24	50	48	44										
85	59	6	66	65	37	6										
34	39	59	59	22	60	71										
38	85	60	44	29	23	36										
22	26	77	23	71	16	63										
26	25	15	87	42	24	91										
34	78	90	56	47	62	67										
98	100	45	49	52	43	82										
85	30	94	60	13	64	97										
22	92	67	40	74	61	98										
55	51	96	59	9	9	59										
20	97	53	37	61	67	79										
66	88	69	98	62	58	50										
53	73	83	18	62	53	65										
60	50	30	12	43	39	65										
94	8	90	47	49	70	26										
61	27	80	80	96	23	39										
20	95	2	61	25	52	44										
57	74	2	84	42	66	1										
19	62	27	35	86	41	5										
27	8	11	3	50	39	30										
75	44	45	66	95	24	2										
25	88	51	100	40	55	73										
26	81	56	97	35	45	36										
11	17	87	78	94	74	56										
97	10	73	89	77	59	31										
11	46	42	100	58	86	43										
68	96	74	58	80	62	41										
52	55	45	47	18	94	68										
28	78	33	26	49	35	39										
82	68	69	90	80	79	10										
16	40	6	21	44	42	25										
60	33	20	46	1	93	14										
84	4	23	23	24	4	1										
64	43	68	46	32	12	32										
74	52	63	33	80	33	11										
80	35	15	53	5	80	50										
61	55	46	6	22	6	66										
58	19	37	3	58	52	81										
24	4	13	43	34	55	8										
20	97	99	41	21	56	42										
85	18	55	11	35	39	28										
5	84	45	11	89	17	82										
8	2	12	66	72	94	7										
42	57	40	83	95	34	52										
94	43	3	1	53	66	78										
29	89	73	3	1	52	2										
89	97	12	93	26	19	31										
23	50	66	59	64	68	34										
6	92	60	65	36	53	55										
11	93	17	74	42	49	68										
69	97	15	56	50	81	87										
63	98	12	24	43	78	21										
57	10	17	39	51	59	62										
8	77	84	71	41	69	96										
62	91	75	38	59	23	28										
99	35	87	95	84	3	34										
4	5	13	36	77	87	27										
4	7	97	40	82	14	79										
43	43	14	30	27	30	85										
15	12	100	37	15	78	52										
84	54	44	83	87	3	50										
11	26	12	55	67	47	27										
12	70	28	86	7	68	83										
44	65	88	3	36	2	82										
23	84	37	64	44	9	46										
5	35	81	50	42	60	26										
67	26	81	2	33	73	2										
39	69	34	48	74	13	57										
31	91	41	45	85	52	50										
93	13	1	2	60	45	23										
75	46	14	11	30	80	61										
22	77	52	100	71	41	83										
81	47	10	35	48	55	98										
30	97	79	59	54	96	34										
4	4	63	72	86	75	35										
34	6	1	42	27	93	71										
99	42	21	83	37	17	58										
60	28	33	72	12	39	17										
11	12	58	19	13	96	27										
11	36	28	62	13	34	89										
76	28	8	73	8	97	25										
45	14	87	54	12	97	79										
25	62	61	57	1	37	51										
80	26	4	4	60	33	27										
58	53	96	6	29	42	55										
62	70	13	81	46	2	59										
26	53	49	32	7	18	29										
64	4	11	63	98	60	20										
78	98	33	28	21	100	84										
41	39	89	47	50	66	54										
58	10	66	13	69	83	96										
63	80	71	59	92	6	28										
2	50	71	41	49	34	78										
97	84	81	25	75	18	19										
76	44	33	65	82	52	12										
71	32	32	22	2	91	35										
21	11	68	42	31	44	69										
75	88	74	63	48	58	33										
44	29	96	66	60	44	14										
37	25	33	43	45	3	79										
97	18	85	49	91	76	72										
33	23	10	97	22	28	30										
95	38	20	22	60	53	7										
45	86	72	85	73	23	63										
22	54	45	92	54	26	6										
9	34	64	63	21	11	67										
22	23	18	43	8	96	93										
95	21	87	58	6	20	15										
6	61	37	92	92	31	89										
44	23	50	38	75	71	60										
46	63	93	60	55	40	87										
76	11	75	95	83	62	34										
80	9	58	17	55	61	78										
94	67	98	4	51	50	20										
84	92	92	37	47	47	25										
32	21	44	20	64	80	46										
17	31	13	84	85	1	86										
55	52	66	77	49	56	58										
28	59	72	83	61	97	17										
10	70	71	73	52	66	36										
66	3	2	4	13	77	86										
63	21	66	86	48	37	1										
28	8	39	46	59	37	51										
39	48	16	26	67	57	92										
58	38	79	67	34	62	22										
79	36	28	16	46	82	57										
50	90	3	80	51	63	92										
73	24	6	2	3	34	75										
94	34	78	54	50	42	77										
46	10	72	33	97	52	85										
25	49	41	61	50	3	14										
35	93	79	84	80	79	53										
20	28	8	27	5	19	29										
15	91	10	73	92	19	65										
5	65	5	12	55	43	88										
23	29	84	56	16	80	34										
91	32	52	32	6	79	13										
13	36	24	69	88	60	66										
84	22	32	96	61	3	62										
74	72	7	13	94	32	29										
17	2	36	78	71	14	30										
83	41	17	81	31	6	50										
14	34	42	34	45	13	10										
1	87	13	53	22	39	1										
8	67	90	41	44	77	93										
88	51	82	13	27	3	12										
37	61	5	78	41	73	66										
15	98	41	22	4	30	4										
8	39	93	94	55	92	62										
92	8	3	23	92	15	57										
85	28	13	12	36	53	6										
43	43	94	74	70	66	33										
72	99	46	40	98	6	25										
2	67	72	52	83	15	87										
63	20	98	39	71	37	82										
6	45	98	7	36	49	3										
63	49	67	86	53	17	96										
79	77	48	11	94	55	52										
28	8	33	8	66	29	63										
75	35	94	3	25	49	67										
64	77	51	93	71	35	93										
36	28	46	33	11	64	16										
64	94	12	14	56	98	96										
37	28	21	57	56	74	6										
78	75	58	85	32	58	3										
11	62	47	4	26	30	64										
93	52	93	51	25	51	18										
8	56	18	85	7	42	63										
79	57	29	87	17	38	44										
76	24	12	77	15	90	75										
76	67	79	78	91	87	91										
25	100	1	41	24	17	89										
15	9	60	12	24	82	23										
89	96	3	72	33	21	17										
52	6	81	11	19	26	41										
96	61	7	45	99	76	16										
35	63	60	17	23	20	20										
2	85	35	40	14	87	66										
72	90	4	58	49	90	40										
11	48	37	36	8	40	83										
35	27	83	55	33	7	98										
56	56	57	5	32	56	79										
40	99	81	69	75	50	24										
73	72	61	66	37	18	21										
24	96	17	10	71	17	24										
60	20	54	13	93	43	20										
32	22	67	33	26	42	26										
82	3	65	6	43	45	71										
67	86	3	66	21	52	57										
91	4	30	88	15	74	80										
62	91	89	99	52	54	32										
45	58	50	63	81	77	54										
21	63	52	33	8	6	98										
49	50	4	72	52	9	9										
99	98	87	71	94	16	9										
47	9	29	65	15	13	41										
27	66	41	96	56	68	26										
13	91	48	35	54	24	38										
55	66	88	54	61	49	91										
39	86	42	7	93	53	57										
73	8	14	2	11	71	94										
71	51	80	11	11	83	79										
49	61	54	3	30	19	53										
38	13	53	11	84	4	78										
36	16	40	95	69	38	41										
39	56	2	38	2	55	66										
76	80	40	43	26	63	16										
56	17	76	87	50	72	11										
91	96	31	17	22	12	68										
82	76	8	31	44	68	73										
92	67	18	92	41	18	69										
76	35	85	31	63	98	69										
70	80	6	93	22	12	82										
54	100	58	57	92	38	91										
16	90	1	68	8	15	88										
28	11	14	53	71	68	26										
50	1	64	80	35	41	21										
17	61	50	91	100	24	35										
24	22	36	10	4	10	61										
55	5	25	24	48	70	73										
43	21	96	80	73	89	27										
9	3	75	53	43	100	38										
71	38	60	56	34	53	23										
16	37	2	48	91	43	91										
40	46	73	34	15	49	45										
97	4	99	40	92	31	41										
3	22	17	99	78	73	57										
92	20	17	89	18	15	51										
7	64	52	83	86	31	51										
23	80	67	99	23	65	89										
17	20	94	24	92	75	17										
67	43	16	49	48	30	10										
73	41	53	24	63	49	40										
6	92	34	49	26	2	100										
99	99	73	7	26	59	98										
70	66	31	70	35	37	79										
57	41	97	85	99	46	11										
85	7	80	57	15	98	64										
59	62	21	27	55	63	17										
67	25	99	89	16	75	86										
48	45	87	92	2	66	65										
29	37	31	69	54	34	67										
30	15	98	98	59	69	84										
70	79	9	46	6	32	21										
76	10	83	90	68	33	30										
77	11	22	99	16	39	4										
81	75	15	32	53	24	55										
47	35	100	37	22	34	73										
50	54	75	17	61	26	30										
16	75	15	30	93	11	13										
59	22	12	1	68	54	9										
79	100	99	72	63	27	41										
81	93	19	42	30	45	73										
53	80	62	80	48	34	87										
9	41	61	63	58	37	31										
46	89	26	58	9	84	84										
6	62	94	91	7	98	60										
96	11	78	59	27	99	30										
16	59	24	97	88	21	84										
75	73	49	43	29	7	53										
60	85	59	98	8	10	4										
1	83	37	58	70	80	99										
82	10	82	64	85	59	91										
69	14	71	22	87	66	14										
6	99	41	47	21	76	35										
39	96	26	69	33	31	53										
3	44	78	98	21	74	86										
51	66	35	75	13	31	87										
91	62	34	73	53	6	88										
84	99	62	59	19	8	19										
86	98	4	6	71	48	61										
90	15	74	23	82	20	18										
47	92	62	2	47	85	48										
42	55	3	9	85	100	72										
80	81	23	91	59	17	78										
16	6	93	95	83	51	22										
51	61	37	21	8	10	61										
7	49	16	87	8	54	37										
60	42	45	69	39	24	12										
3	53	62	84	60	38	54										
45	9	42	75	3	24	70										
77	41	40	90	69	50	22										
94	97	51	16	88	9	7										
71	5	73	30	69	80	36										
92	27	54	33	77	98	38										
15	96	17	79	42	51	5										
58	63	2	28	21	71	6										
80	77	72	4	41	3	12										
2	99	91	92	79	64	51										
21	56	82	18	71	44	53										
50	68	29	8	97	75	63										
84	36	10	67	11	83	63										
16	28	14	46	91	77	30										
95	74	57	23	21	76	61										
85	23	54	55	35	21	19										
100	97	78	41	50	68	7										
88	66	72	100	12	25	77										
6	93	94	9	60	55	34										
72	12	82	13	31	55	86										
66	79	55	14	33	57	95										
52	93	10	52	52	22	19										
49	1	53	73	7	30	32										
19	30	6	36	76	92	70										
92	90	44	80	33	76	18										
35	92	80	92	52	9	80										
16	55	68	19	59	26	8										
23	31	13	17	34	46	95										
23	24	9	31	46	23	65										
45	36	75	33	37	78	81										
94	16	94	94	68	16	5										
11	85	46	84	95	75	75										
81	39	77	37	5	66	70										
33	86	62	20	15	51	83										
95	6	56	32	23	13	62										
75	56	7	24	65	93	24										
28	25	12	17	77	45	15										
24	99	50	67	100	72	6										
4	68	14	33	90	45	37										
89	20	75	70	5	10	78										
50	37	80	60	27	74	100										
76	11	65	61	81	15	9										
71	95	4	22	14	35	37										
78	58	18	38	64	14	33										
17	30	3	98	16	77	54										
96	65	40	74	16	44	48										
49	60	93	91	53	4	99										
67	27	19	31	45	21	30										
37	23	21	4	45	68	44										
38	25	12	25	54	97	28										
29	1	83	58	5	69	77										
68	84	35	37	84	12	89										
54	5	18	94	21	53	83										
17	10	72	81	41	37	27										
75	94	45	2	81	36	33										
71	42	72	18	56	20	43										
52	57	36	31	4	10	50										
31	58	29	71	39	66	86										
39	94	88	66	4	89	72										
42	57	68	64	92	46	24										
96	15	26	99	12	66	36										
44	59	24	56	42	10	27										
97	99	29	43	96	100	39										
31	45	69	54	57	47	14										
16	68	28	88	34	19	87										
84	73	92	82	2	59	73										
38	17	20	41	86	18	94										
96	33	56	70	3	56	37										
48	12	54	39	46	32	53										
84	13	13	25	84	45	33										
83	79	60	35	54	77	86										
3	77	9	45	9	53	50										
86	48	48	77	17	39	74										
77	3	1	73	81	89	1										
64	7	33	43	92	61	24										
34	78	58	31	53	29	92										
80	66	79	84	12	52	36										
76	79	77	90	24	68	100										
68	31	81	25	13	85	82										
39	92	12	43	23	20	57										
81	75	86	28	8	40	36										
98	7	12	36	9	75	61										
5	80	47	40	31	69	98										
91	97	78	33	17	77	26										
47	71	10	1	45	37	77										
29	21	81	52	67	93	50										
38	51	38	27	9	74	9										
50	48	84	45	76	57	18										
63	52	99	55	19	70	7										
3	61	22	14	47	64	57										
76	4	94	30	83	55	84										
52	65	99	33	67	15	43										
15	14	63	65	3	42	38										
71	80	39	18	42	45	59										
67	20	50	93	82	96	99										
85	59	30	85	52	66	47										
12	3	9	41	43	59	6										
6	43	9	42	21	96	30										
18	85	96	5	71	45	21										
72	8	5	91	11	13	10										
44	16	50	12	74	7	48										
17	24	84	58	5	98	27										
41	81	79	61	35	63	42										
90	94	82	31	87	22	77										
49	67	87	51	53	36	72										
7	16	59	86	99	44	25										
16	4	12	97	82	26	6										
31	27	58	77	15	81	2										
43	74	88	11	19	68	30										
42	43	84	16	9	15	89										
73	81	33	64	67	32	13										
95	66	79	41	22	96	92										
2	7	14	42	95	7	59										
24	7	43	10	49	89	76										
3	97	12	68	9	42	47										
22	76	25	78	72	88	34										
62	40	53	52	40	46	74										
18	9	91	86	32	73	50										
57	15	13	49	85	91	94										
72	66	57	89	34	23	67										
89	46	51	65	98	56	16										
23	34	47	86	61	90	8										
49	41	36	49	87	50	64										
34	79	20	88	9	32	12										
55	80	43	97	6	21	65										
32	76	85	4	6	94	14										
15	49	38	62	29	97	33										
26	50	11	76	28	7	29										
21	87	17	87	57	92	74										
36	15	19	25	51	25	38										
9	37	31	75	28	47	73										
7	62	20	28	12	24	61										
33	4	7	22	92	6	56										
82	64	47	71	13	55	1										
93	14	7	100	25	35	6										
98	27	87	70	94	40	98										
88	66	86	20	94	47	40										
29	33	87	44	36	69	35										
83	85	93	67	71	69	52										
67	57	46	95	41	72	95										
33	7	65	74	6	22	21										
25	92	83	29	87	13	37										
45	38	41	70	7	32	77										
16	49	85	2	22	88	90										
64	54	33	51	58	78	74										
80	3	92	51	33	34	11										
86	99	91	1	85	45	70										
28	80	31	83	67	98	65										
3	66	66	94	39	73	56										
53	78	100	14	36	2	33										
42	98	94	28	29	20	32										
38	53	21	63	48	15	18										
76	44	39	6	16	6	75										
65	13	71	47	8	83	96										
21	87	56	37	25	16	33										
55	97	62	91	55	32	30										
80	17	16	37	88	6	11										
40	55	15	26	84	88	64										
19	37	18	4	76	21	73										
20	2	86	96	55	25	6										
42	55	94	80	75	24	20										
56	86	74	9	30	69	72										
76	92	22	4	62	27	15										
78	31	20	9	85	8	13										
49	56	44	39	25	91	100										
77	72	14	33	27	100	36										
51	86	39	71	73	5	77										
96	38	73	53	32	93	7										
37	11	61	14	21	21	42										
56	55	26	46	96	36	73										
89	79	14	74	50	6	92										
23	57	81	31	79	58	49										
5	15	79	100	79	55	47										
5	71	27	99	60	61	10										
16	39	29	15	91	72	67										
12	88	13	53	74	85	20										
51	88	66	46	31	33	32										
64	97	16	74	47	24	68										
18	33	78	75	93	61	16										
68	25	66	83	23	98	21										
30	62	73	70	33	82	27										
16	25	1	6	99	12	26										
70	55	28	56	62	71	25										
91	65	1	80	88	19	41										
70	34	40	99	92	77	6										
70	51	96	11	76	20	3										
67	17	11	41	87	3	73										
46	42	25	53	35	79	15										
8	45	31	47	66	71	7										
91	34	50	20	30	24	91										
48	48	36	56	11	37	80										
22	23	45	65	49	73	57										
12	62	86	59	68	46	19										
56	33	26	21	60	65	72										
23	55	79	33	40	5	15										
62	84	42	24	8	62	96										
7	27	68	53	67	61	18										
53	77	21	79	37	10	1										
53	42	54	100	31	60	42										
14	84	67	91	10	44	56										
96	9	21	73	45	94	93										
39	63	21	89	57	64	2										
6	42	46	14	23	96	10										
96	14	30	28	82	29	69										
67	82	43	31	38	76	43										
91	79	99	86	93	35	29										
35	80	80	36	87	20	91										
13	51	49	41	9	70	80										
59	81	35	87	60	55	56										
